text,actual_label,predicted_label
Who is watching after seeing movie? Indha madhri pichayedukara velai yenthanai peru kelamirukinga??,Offensive_Untargetede,Not_offensive
Dislike pottavan yellam rajini fan pola..20varusam kalichu solvanga idhu 96 dhana nu...appo therium,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Mass... intha unlike panravanuga vaitherichal pudicha setup sappa star kujay fans uh than irupanuga,Offensive_Untargetede,Not_offensive
பெண்களை இவனிங்க சொத்தா பாக்காங்களாம்.. முதல்ல உணர்ச்சி உள்ள சக உயிரினமா பாருங்கடா அப்பர செண்டிகளா...,Not_offensive,Offensive_Targeted_Insult_Group
Indha padamavadhu Vikram ku odanumnu nenaichen...trailer paatha udane andha aasaiyum pochu...che,Offensive_Untargetede,Not_offensive
worst teaser!! enna da kuppai lorry ah otaran...? lol varlam va varlam va lol:P thu,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Intha pundaiku than built up da,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Ending speech mass thalivaaaaaaakola kandula iruken,Not_offensive,Offensive_Untargetede
Heros அ மட்டும் பார்த்துட்டு வெறி ஆவாதீங்கடா.. ஒக்காலி bgm தெறிக்குது dawww ARR DAWW 1:02 நீ வந்து சென்றனை... பூமி பூமி சுத்தும் சத்தம் ஆழி ஆழி கத்தும் சத்தம் மனிதன் மனிதன் யுத்தச்சத்தம் இதில் எங்கே கேட்கும் குயிலின் சத்தம்..,Offensive_Targeted_Insult_Group,Not_offensive
0:14Ulla ponavan yellam உல்லாசமாதான் இருக்குரானுக velila irukkuravanga than sethukittu irukkanga,Offensive_Targeted_Insult_Other,Not_offensive
Da suriya kulapaya nee police ah,Offensive_Targeted_Insult_Individual,Not_offensive
3k dislikes from அரசியலுக்கு வருவது உறுதி' fans... பாவத்த,Offensive_Targeted_Insult_Group,Offensive_Untargetede
விஜய தல மூத்திரத்த வாங்கி குடிக்க சொல்லுங்க,Offensive_Untargetede,Not_offensive
Padathula enna vena pesalam Nijathula onnum nadakaadhu,Offensive_Targeted_Insult_Group,Not_offensive
Indha padattha patthukkuttu irukkum podhu un ootu ponna thookkikittu poira porano patthu siringada...,Offensive_Untargetede,Offensive_Targeted_Insult_Group
When AJITH fans turn into Broker Mama for Kaidhi...Dai Mama's Kaidhi yum Engaluku Jeikanum #THALAPATHY64,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Original: Kickin' it old skool (2007),Offensive_Targeted_Insult_Group,Not_offensive
better luck next time!:D:D:D,Offensive_Targeted_Insult_Other,Not_offensive
நான் காட்டு கத்து கத்துறேன் ஒருத்தனும் கண்டுக்றல ஆனா தல கம்முனு இருக்காரு எல்லோரும் கடவுளா நினைக்குறானுக. சீமான் மைன்ட்வாய்ஸ்,Offensive_Targeted_Insult_Individual,Not_offensive
Ivana pakkum pothu Ellam jallikattula pathila odiponathu than niyabhagam varthu... Ivan intha rj balaji... Chai worst fellows da ninga,Not_offensive,Offensive_Targeted_Insult_Group
Mohanlal dialogue delivery Summaar thaan irukk... Oru Punch kidakkamaattirinke...,Offensive_Targeted_Insult_Group,Not_offensive
Oru vela intha movie bigil ku mundai vandhu irundha atlee inum konjam nala yeduthu iruparu pola...!!,Not_offensive,Offensive_Untargetede
தலைவா போய் கிழவா ஆய்ட்டார்....Nice Toappa...,Offensive_Targeted_Insult_Individual,Not_offensive
Evadra vadu dislike kottinadhi...chuuuth salaaa... Terroristss,not-Tamil,Offensive_Untargetede
Enada lawyer sanda podran🤣 tamil cinema tamil cinema thaanya... Nama aluga enaki dha thirundhu vangalo,Offensive_Untargetede,Offensive_Targeted_Insult_Group
நான் அரசியலுக்கு வருவது உறுதி தலைவா உன்ன போற வர்றவன்லாம் கலாய்க்குறான் தலீவா...,Offensive_Untargetede,Not_offensive
Mokka da deiii ithelam Oru padama,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Comment படிக்கும் போது தான் தெரிகிறது 85% முட்டாள்கள் நாம் சமுகத்தில் இன்னும் இருக்கிறார்கள் என்று.,Offensive_Targeted_Insult_Group,Not_offensive
Dai ranjith... Ippo pesuda...,Not_offensive,Offensive_Untargetede
Irumugan maathiri feel aachu solluravan like poodu,Offensive_Untargetede,Not_offensive
Jeyalalitha VA photo la yaachum paarthurukeengala,Offensive_Targeted_Insult_Group,Not_offensive
Neengal thalayel erunthu peranthavargal nangal kalil erunthu peranthavargal magaparadham solgeradhu ok nangal nadagam kadhal seivadhillai nadagathel thathan kadhal perakkudhu,Offensive_Targeted_Insult_Group,Not_offensive
Gotha dislike panna pundaiyellam pannada badatha irukkum,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Pakathana pora pongalugu inntha kalliyoda attatha,Offensive_Untargetede,Not_offensive
Bigil kaithi vijay ajith nu.. chai Tamil cinema la ipathan konjam nalla padam la varuthu athu sanda,Not_offensive,Offensive_Targeted_Insult_Individual
Chinna vayusaula erila kuzhipola Anga Pola Adhu Mela than nadakurom,Offensive_Targeted_Insult_Group,Not_offensive
Oru raksha illa Mone kaithiii uff,not-Tamil,Not_offensive
அனைத்து மக்களும் பார்த்து பா.ராஞ்சித் முகத்தில் காரி துப்பவும்,Offensive_Targeted_Insult_Individual,Not_offensive
Poi appa character iruntha nadika solluga setaaa agala 2.o mass ithu pushhh,Offensive_Untargetede,Not_offensive
Sathiyama solra intha padam 200 theatre kuda odathuda ithu eannoda saval daaa saval eanna da odathu aavalotha,Not_offensive,Offensive_Targeted_Insult_Group
dai movie la ega da nerya scen kanummm,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Naan yaaru ennurudha eppavume naan mudivupanuruthilla... En edhurula nigakaravanga thaan mudivupanuvanga... Naan avangalluku naanban-ah illa ethiri-ah...,Offensive_Untargetede,Not_offensive
Did rajini sir was so old in 1996. Bosadeke,Offensive_Targeted_Insult_Individual,Not_offensive
மண்ணும் பொன்னும் ஒன்னா அப்போ விலை அதிகமா கொடுத்தா ரெண்டையும் வித்திருவிங்களா,Not_offensive,Offensive_Targeted_Insult_Group
KK na KK na yaare...? King of Kollywood,Offensive_Untargetede,Not_offensive
Market illatha dog la vaai pesuthu pannada Ravi,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Sama music sam cs super trailer Vara level ku thariya bgm karanam super ji,Offensive_Untargetede,Not_offensive
Rajni eppo da 1996 la arasiyalukku varenu sonnaru... I think Comali team eh 1996 la comala irundhu Vera yaro solra thappana thagavala kettu padam eduthu irukkangalo... Oruthangala pathi therinjittu olarama padam edukka try pannunga team...,Offensive_Targeted_Insult_Group,Not_offensive
Teaser kandittu ithu marana mass iteam aayirikkum jillayill vannna lalettan aayirikkillllaaaaa... Athu pole thannne nammude swantham suryiayude pwoli performanceum kaanumwaitingggggggg...,not-Tamil,Not_offensive
திருமாவளவனையும் ராமதாஸையும் கைது செய்து கட்சிகளை தடை செய்தால் தமிழகம் அமைதி பூங்காவாக மாறும்... தமிழினம் காப்போம்...,Offensive_Targeted_Insult_Individual,Not_offensive
22k dislikes oru vela visay pans a irupanugalo,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Trailer nalaa thaa iruku anaa ungalaa mari nangalaum trainkuu bomb vaichaaa KAAPPAANUU solla matrangaa THALIBAANUU soluvangalayee 🤣🤣🤣🤣🤣🤣,Offensive_Targeted_Insult_Group,Not_offensive
படம் பெயர் mental nu வச்சி இருக்கலாம்,Offensive_Untargetede,Not_offensive
Nee engitta vilayaada la yeman kitta,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Appu gelah ipol lam pombelah kadike kastum.. Kadichethu vechi santosama irugeh,Not_offensive,Offensive_Untargetede
Ranjith vanthu karthik suburaj kita vangi kudi da.. Ithan padam.. Ithu than trailer,Offensive_Targeted_Insult_Individual,Not_offensive
"After nadodigal 2 relese review- nadodigal 1 tha best, Antha alavuku ilai, sasikumarum anjaliyum kathikitae irukaga",Offensive_Targeted_Insult_Group,Not_offensive
Na arasiyaluku varathu vuruthi dei bangam paniteenga da,Offensive_Targeted_Insult_Group,Offensive_Untargetede
poradakudathu nuu sonna rajni lusu pundayaa...karnataka kee thorathee adipom...ini tamil Nada tamizhan thaan aalaanum,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
teaser.. Suma paka massss...ajak fans vairu eritha,Offensive_Targeted_Insult_Group,Not_offensive
சக்திமான் காப்பாற்றுவார் என நினைத்து கீழே விழுந்ததில் கோமாவுக்கு பொய்டாறோ...,Not_offensive,Offensive_Targeted_Insult_Group
"ஒரு ஜாதியை சொல்லி அரசியல்,அராஜகம் பண்ணும் பரதேசிகளுக்கு இந்த படம் ஒரு சவுக்கடி,இதுபோல சவுக்கடிகள் இனி தொடர்ந்து விழும்,,,,",Offensive_Targeted_Insult_Group,Not_offensive
Enna da hip hop Thalapathy padathukku srikkura thala padathukku srikka matraa,Offensive_Targeted_Insult_Individual,Not_offensive
Mokka Thu... Ena solradhu coffee sollunga thatha kum pethikum loves...,Offensive_Targeted_Insult_Group,Offensive_Untargetede
sambhavam? sir etha mean pannurenga,Offensive_Untargetede,Not_offensive
என்ன மயிரு ட்ரைலெர்ட்டா இது ஒன்னும் புரியல 🤦‍,Offensive_Untargetede,Not_offensive
Tharamana sambavam great vetri maran and dhanush,Offensive_Targeted_Insult_Individual,Not_offensive
Iron man ku voice koduthu. Movie ah kevalapaditala. Entha movie flop aerum,Offensive_Untargetede,Offensive_Targeted_Insult_Group
Padam pathathukku appuravum trailer pathavunge like podunge fan from kerala,Offensive_Targeted_Insult_Other,Not_offensive
1.41 bgm ku yaru lam addict Naan aagiten ‍ Neeinga?,Not_offensive,Offensive_Untargetede
goosebums yaaaa eppaa enna traioleru norukungada like buttonaa,Not_offensive,Offensive_Untargetede
Trailer bangam youv shankar yepaya ni ippadi oru padam rajini vechi yeduka pora yepapar robo gobo ni poya,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Adei dhaadi vacha aala paatha anbumani ramadoss maathri iruke,Not_offensive,Offensive_Untargetede
கமண்ட்ல கூட சாதி கூதி னு வாழ்த்து சொல்ல வந்துதானுங்க..,Offensive_Targeted_Insult_Group,Not_offensive
மானங்கெட்டவங்களா! சாதிய ஒழிக்கலாம் ன்னு இங்க போராடிட்டு இருந்தா இந்த தேவடியாப்புள்ளிங்க வளக்குறதுலயே குறியா இருக்கானுங்க,Offensive_Targeted_Insult_Group,Not_offensive
121k like 92k views enna வெறித்தனம்,Offensive_Untargetede,Not_offensive
Hope it is not Rekka 2,Offensive_Targeted_Insult_Individual,Not_offensive
Nearing 4M views... semma allu for dhukka deepavali fans...,Offensive_Targeted_Insult_Group,Not_offensive
Daii Suriya ku heroine enga daw???,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Individual
Arjun sir and sk padam yeppadi irukkum,Offensive_Targeted_Insult_Other,Not_offensive
Kennedy club - Aan adakkanum song ah appadiye bgm Ku use Panna Maari irukku,Not_offensive,Offensive_Targeted_Insult_Individual
THALAPATHY KU NERAYA SIRIKIRAN 🤣 THALA KI KAMMI AH SIRIKIRAN 🤣 ADHA YAARU KAVANISHINGA,Offensive_Targeted_Insult_Group,not-Tamil
இப்போதான் அங்க ஒருத்தன் குத்துது குண்டி எரியுதுன்னு சொல்லிட்டு வருவான்,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Hip hop tamizhakku disease varathu because Vaai vittu sirithal noi vittu povum,Offensive_Targeted_Insult_Individual,Not_offensive
Na oru thalaivar veriyan...intha padam pakanum innu nenaichen...ahna trailer pathuttu mudivu pannitten..kandippa padam pakka matten.,Offensive_Targeted_Insult_Group,Not_offensive
thalaiva unaku epadhan vayasu agum?,Offensive_Targeted_Insult_Individual,Not_offensive
Surya annan vijay annante pillerdu vijayasamsakal...From kerala,not-Tamil,Not_offensive
ஒரு திருட்டு நாய்க்கு இந்த வீடியோ போட்டு காட்டுங்க...,Offensive_Targeted_Insult_Other,Offensive_Targeted_Insult_Group
Masss bigil enna etha parungka pa,Not_offensive,Offensive_Targeted_Insult_Individual
Kola verila erukan...ranjith mela...kolaama vidamaten avana...,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
ethirile evan vanthalum eeri methichitt poyitte iruppe,Offensive_Untargetede,Not_offensive
நாடோடிகள் பார்ட் 1 போல இந்த படமும் ஹிட் அடிக்கிறது கஷ்டம் தான் பா sorry,Offensive_Targeted_Insult_Group,Not_offensive
Dislike பன்னுன அனைவரும் அடங்கமறு குருமா பாய்ஸ்தான் இருக்கனும் நெனெக்கிறேன்,Not_offensive,Offensive_Targeted_Insult_Group
Yeneke yennomo intha trailer kinemaster la edit panna mari irruke editor namba alla irrepare pola,Not_offensive,Offensive_Untargetede
okkkala oli... finishing la vara bgm... vayiru kalakirchu vera level,Offensive_Targeted_Insult_Group,Offensive_Untargetede
"entta ipti sathi sathinnu sinna vattathukulla adanchu irukinga, atha vittu veliya vanga da, adayalaththa thoranthu ella nattulayum poi valara mari irukanum",Not_offensive,Offensive_Targeted_Insult_Group
Ongammala kuttu va pundaila vadai sudurom,Offensive_Untargetede,Offensive_Targeted_Insult_Group
"Stupids.. Rajini 1996'le Sonnathu Vera. Aana Ippo Varaikkum Rajini'ye Target Panringee. Mr Jayam Ravi..Its Not Your Vijay. Its Rajini.Sonathe kandippa seivaru. Vijay mathiri Fans kitte Kaasu Vangikittu, taanam tarmam seiyarathu",Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
comali na coma VA da,Offensive_Targeted_Insult_Group,Offensive_Untargetede
4 dislike potta antha arrivali ga yaru,Not_offensive,Offensive_Untargetede
Enakku bgm pudikkala waste bgm old bgm,Offensive_Untargetede,Not_offensive
Last sounds looks like kathi tunnel out sound,Offensive_Targeted_Insult_Individual,Not_offensive
"Singam illa asingam, Marana mokka trailer",Offensive_Targeted_Insult_Group,Offensive_Untargetede
Ivaru periya jokeru ellathukum sirikiraru poda dei,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Adei AL Vijay. Thalaivaa padathukku unnaiyum Vijaiyaiyum vachi senjadhukku badhiladi kodukkara polarukku. Adhuvum andha Amma sethadhuku apuram.,Offensive_Targeted_Insult_Group,Not_offensive
Sanda pootu saaganum... Sema ending,Offensive_Untargetede,Not_offensive
Intha comment section la type pannuna anaivarum avanga jaathi ponna thavira Vera yaarayum sight kooda adika maatanga. Apdi sight adicha Avan oru aambala thevidiyaa,Offensive_Targeted_Insult_Group,Not_offensive
எங்க வீட்டு பெண்கள் தான் எங்களுடைய கௌரவம். என் வீட்டு பெண்ணை தொட்டா கண்டிப்பாக வெட்டுவேன். ஒடுக்கப்பட்ட சமூகம் என்ற போர்வைக்குள் அவர்கள் செய்யும் அநியாயங்களை தட்டிக்கேட்கும் இந்தத் திரைப்படம். தஞ்சை - கள்ளர் மறவர் அகமுடையார் ஆகிய முக்குலத்தோர் சார்பாக இத்திரைப்படம் வெற்றி பெற வாழ்த்துகிறேன். பசும்பொன் முத்துராமலிங்கத் தேவர் தெய்வமாக துணை நிற்பார் வாழ்த்துக்கள்,Offensive_Targeted_Insult_Group,Not_offensive
Ithokke dislike adikkan vendi kure myrukal,Offensive_Targeted_Insult_Other,Offensive_Untargetede
Indh domer eniki kathuratha nipatrano aniki dha urupaduvan!!!chaiii,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Tamil mindunna oru PM. Ayale kakkan varuna oru Tamil MIndunna black cat. Villain Mar okke Tamil MIndunnu. First half avar hero ine adikkunu. Second Half hero thirichadikunu. 5 fight. 4 paatu. OK padam.,Offensive_Targeted_Insult_Group,Not_offensive
இந்த டிரைலருக்கு வாழ்த்து சொல்லும் எல்லோரும் தவறான வழியில் பிறந்தவர்கள் என்று சொன்னால் அது மிகையாகாது...,Offensive_Targeted_Insult_Group,Not_offensive
indha padathukaprom aadhi sirikradhu na ena ney marandhruvar,Offensive_Targeted_Insult_Individual,Not_offensive
Lalettan Surya Lalettan fans Surya fans undengil like,not-Tamil,Not_offensive
Akshay kumar 1st dialog olunga kekala... Ennadu paah adu??? Cell phone vechu irruka ovovruthanu...???,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
Wow. Ithu 96 yaara yamatha paakkura,Offensive_Untargetede,Not_offensive
"அம்மனம் பெண்ணுக்கு மட்டும் தான் அசிங்கமா???உணக்கு இல்லையான்னு அந்த ஈனப் பிறவியை அம்மணமா கட்டிப்போட்டு உதைச்சிகிட்டே வசனம் பேசியதை, நேற்று நாள் முழுக்க கேட்டுக்கொண்டே இருந்தேன்.. சுமார் 300 முறைக்கு மேல் இருக்கும்",Not_offensive,Offensive_Targeted_Insult_Group
ரஞ்சித் & மாரி செல்வராஜ் = மோகன் நீ வா அண்ணா நாகா இருக்கும் ( dai மாரி செல்வராஜ் & ரஞ்சித் உங்களுக்கு serupu அடி,Offensive_Targeted_Insult_Group,Not_offensive
varlan varlan va bairavaa... dhala fans enga aalaiyee kaanam...,Offensive_Targeted_Insult_Group,Offensive_Targeted_Insult_Individual
Lowest investment then biggest Money earning offer Any one intrested msg me on whatsapp 7448660012 மிக குறைந்த முதலிடு மிக அதிகமான வருமாணம் விருப்பம் உள்ளவர்கள் தொடர்பு கொள்ள வேண்டிய Whatsapp எண்: 7448660012 நிங்கள் தரும் பணத்திற்கு Na Guarenty,Offensive_Targeted_Insult_Group,Not_offensive
Surya fan ek like to bantahai,Not_offensive,not-Tamil
Nadikrathukunu vanthta nadikanum...enniya ithu... old thala,Offensive_Targeted_Insult_Individual,Not_offensive
Finally Kangana Assassinated Jayalalitha,Offensive_Targeted_Insult_Individual,Not_offensive
Rangaraj pande ipodhan theridhu neenga en thandhi tv la irundhu vandhinga,Offensive_Targeted_Insult_Individual,Not_offensive
Eppadithan super hero aakanum endu kadaisila kaanama peithiduvanga.,Offensive_Untargetede,Not_offensive
Tharamana serupadi iruku silla naaygaluku sema,Offensive_Targeted_Insult_Other,Not_offensive
ஹிட் ஆன படத்த பார்த்து ஃபலாப் ஆக போர படம் சிரிக்கக் கூடாது.,Offensive_Targeted_Insult_Group,Not_offensive
50 k views 88 k likes epdiya,Offensive_Untargetede,Not_offensive
Ada pavingala nega ninaikura maari ithu caste ah perumaiya pesura padam ila da...padam patha than ungaluku puriyum...athukulaa cmt alluthu ponga..,Not_offensive,Offensive_Targeted_Insult_Group
Kichadi padhiri ella English padathaiyum mix panni irrukkan shankar. Vera level pavam,Offensive_Targeted_Insult_Individual,Not_offensive
yarelllam Bigil Paathutu Kaithi Pakka POvinga,Offensive_Targeted_Insult_Group,Offensive_Targeted_Insult_Individual
"Trailer... வேற லெவல்... பல நாடக காதலின் உண்மை முகத்தை தோலுரிக்கும் காவியம், பலருக்கு செருப்பை சாணியில் முக்கி அடிக்க காத்திருக்கிறது... First day first show Conform...",Offensive_Targeted_Insult_Group,Not_offensive
Unlike pannava ava amma Ellam item tha,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Thalaiva.parunga epdi kindal pandranuganu...parthu panunga avlo than soluven,Offensive_Untargetede,Not_offensive
நான் யருங்காரத எப்பவுமே நான் முடிவு பண்றதில்லை. என் எதிர்ல நிக்கரவங்கதான் முடிவு பண்ணுவாங்க..,Offensive_Untargetede,Not_offensive
தேவன் நாயகன் கவுண்ட வன்னியன் னு நம்ம நீ பெரிய ஆலா நான் பெரிய ஆலா நமக்குள்ள எந்த ஒற்றுமை இல்லாமல் இருக்காரனால தான் டா கண்டவன் லாம் நம்ம விட்டு பொண்ணுங்க மூலமா நம்ம விட்டு குள்ள வரான்,Not_offensive,Offensive_Targeted_Insult_Group
Yaara seruppala adikkanum nu thonuthu Like---kaithi Comment-Bigil nu poduravanayaa illa Like---Bigil Comment---Kaithi nu poduravanayaa Like for 1 Comment for 2,Offensive_Targeted_Insult_Group,Not_offensive
Cell phone ah kaanoomaaaa appoooo Siva Kumar ah thaan keatkanum..oorela Iruka yellaa phoneayum veri thanama veattayaadraan yaaa🤣,Offensive_Untargetede,Not_offensive
Dislike panna eppadi dhN manasu varudho🤕🤕,Not_offensive,Offensive_Untargetede
Odra atha Odra atha Vera level bangam,Offensive_Targeted_Insult_Group,Not_offensive
Dei ipo ithu ena pana trending no 1 varum...,Not_offensive,Offensive_Untargetede
Adei indha ulagathula siripu dhan nallathunu nenacha...!! Ini siricha pocha,Not_offensive,Offensive_Untargetede
நாடககாதல் விசிக கும்பலுக்கும் தெருமாவளவன் போன்றவர்களுக்கு செருப்படி,Not_offensive,Offensive_Targeted_Insult_Group
Thirumavalava dai otha... nanga vanniyakula satriyan da.,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
தரமான செருப்படி சில நாடக காதல் கூட்டத்திற்கு மென்மேலும் வளர வாழ்த்துக்கள்,Offensive_Targeted_Insult_Group,Not_offensive
Seriyana serupadi. Kutham panavam ninchu kuru kurunu irukum. Ponnuga life ha yamathi pala kudumbatha azijudu poravanku serupadi,Not_offensive,Offensive_Targeted_Insult_Individual
ஜாதி ஒழிக்க அடுத்தவன் வீட்டு பெண்னைக்கட்டனும் சொல்லுவான்...ஆனால் ஜாதியை ஒழிக்கனும் னா மொதல ஜாதி சான்றிதழ்யும் சலுகை ஒழிக்கனு சொல்லிப்பாரு வாய மூடிப்பான்... எல்லா சமூகத்திலும் ஏழைகள் இருக்கிறார்கள் சாதிப்பார்த்து சலுகை வழங்கக்கூடாது,Offensive_Targeted_Insult_Group,Not_offensive
Nan arasiayaluku varuvathu uruthi... Hey ithu 96 uu yara yamatha pakarenga,Offensive_Targeted_Insult_Other,Offensive_Untargetede
Evanda antha moonu peru dislike pannuthu... Kirukanungaal... Super story...,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Saagarathaa iruththalum senda seinchi saaganum diwali ku,Offensive_Untargetede,Not_offensive
Pa.ranjith mathiri aluka avanukala pathi soona Purachiyama nama panna athu jathiveriyama intha padam theatre la odalana entha padamum odakutathu,Offensive_Targeted_Insult_Individual,Not_offensive
Only arjun sir & Ivana ga paka poran Nan,Offensive_Untargetede,Not_offensive
நான் அரசியலுக்கு வருவேன் 🤣🤣 இணுமா நீ வர,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
KEKKA BEKKA SHORT FILM...KATHAI ROMBA PALASU,Offensive_Targeted_Insult_Group,Not_offensive
Ada Enna ma nee...KK na Kadaram Kondan...ithu kooda theriyatha,Not_offensive,Offensive_Untargetede
likuu varanummm athu enkalukku mattumthan varanumm.. eppa sollunga nanga nallvangala kettavangala..,Offensive_Targeted_Insult_Individual,Not_offensive
мaѕѕ waιтιng ғor ԹҽԵԵɑ,Not_offensive,not-Tamil
Ennda Kathara Kathu Goi nguthu la Speaker ehh theva illada samy,Offensive_Targeted_Insult_Individual,Offensive_Untargetede
Ada paavingala first part la vandha tata sumo car ah Innum ah da maintain pandrenga!!!,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Ada paavingala keka baka keka baka movie scenes da 1st scene aaaa,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Nobody can equal Surya even kamal,Offensive_Targeted_Insult_Individual,Not_offensive
verithanam da..yevan vandhalum vettayadum singam da..,Offensive_Untargetede,Not_offensive
"Sathiyama ithu ajith pada trailer ah...Kevalama iruku vera level la yethirpathen,,,, disappointing",Offensive_Targeted_Insult_Individual,Not_offensive
Adichi oda da atha oda da atha oda da atha oda da atha oda da atha oda da atha oda da atha 🤣🤣,Not_offensive,Offensive_Targeted_Insult_Group
Sir nenga Enna than try pannalum Eli yaanai aagathu,Offensive_Targeted_Insult_Individual,Not_offensive
ரஜினிகாந்த் அவர்கள் நல்ல வாழ்ந்து கெட்ட ஜமீந்தார் போல் வர்றவன் போறவன் எல்லாம் மண்டையில் கொட்றான். அரசியல இது எல்லாம் சாதாரண விஷயமப்பா...,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Rangaraj Pandey: kelviki Enna badil... Ajith: therikavidalamaaaaa!,Not_offensive,Offensive_Targeted_Insult_Individual
Ad la vara mei trailer super... Surya ku arasiyal padam set avalaiyee boss mokkaya eruku...,Offensive_Targeted_Insult_Individual,Offensive_Targeted_Insult_Group
Mudila daa ennala siripu adakama iruka mudila daa,Offensive_Untargetede,Offensive_Targeted_Insult_Individual
"டேய் ஒண்ட ரெண்டு வாழை பழம் கேட்டேன் ஒன்னு இங்கருக்கு இன்னொன்னு எங்கருக்கு,, எனக்குத்தான் புறிலையா இல்லை உங்களுக்கு மா",Offensive_Untargetede,Offensive_Targeted_Insult_Group
"views 27,likes 512, dislike 7 OMG fake world",Offensive_Targeted_Insult_Group,Offensive_Untargetede
Dai... idhu “Kekka Bekka Kekka Bekka” short film odaiya copy da...,Offensive_Targeted_Insult_Group,Offensive_Untargetede
Nenga ippo tha sumo car aa parakka vitenga ana enga thalaivar eppavo parakka vittutaru #vishal da🤣🤣🤣,Offensive_Targeted_Insult_Group,Not_offensive
2:14 mission impossible scene suttutingale da...,Offensive_Untargetede,Not_offensive
ஓவியம் வரைறவன் தன் புள்ளய்க்கு என்ன சொல்லி தருவான் -ஓவியம் வரைய Correct எங்க அப்பா military டா கோலி விளையாடவா சொல்லி தருவான் #NGKTrailer வெறித்தம்...,Offensive_Targeted_Insult_Group,Not_offensive
Kettukanga Thala fans... oruthar mela katra visuvasathula matha vangala kevala paduthathinga,Offensive_Untargetede,Not_offensive
Ratsasan team kita irunthu ipdi oru padam ah,Offensive_Targeted_Insult_Group,Not_offensive
Nithya menon potruklaam get suit agalada,Not_offensive,Offensive_Untargetede
Mavamey kollama vidamate... ipo sweet sapaporom,Offensive_Untargetede,Not_offensive
Movie nalla comedy ya irukum pola... 🤣,Offensive_Targeted_Insult_Individual,Not_offensive
I did not ever seen a worst movie like this...,Offensive_Targeted_Insult_Group,Not_offensive
Ajith boss Veathalam for sister... Vivegam for wife... Visvasam for dauter #nerkonda paarvai PUBLIC ku,Offensive_Untargetede,Not_offensive
Ajith fans manam ketta jenmangandradhukku indha 3k dislikes oru best example,Offensive_Targeted_Insult_Group,Offensive_Untargetede
"ALWAYS KINGGG OF YOU TUBE,evanum mothanumnu nenachalum avanukku Manda bathirammm",Offensive_Untargetede,Not_offensive
rava rava rava anil rava birava,Offensive_Targeted_Insult_Individual,Not_offensive
Viswasam 22m aachu ivaru enana 20 m Ku mukkuraru,Offensive_Targeted_Insult_Individual,Not_offensive
Thalaiva....semma..unlike panravan ratham kakki savaan,Offensive_Untargetede,Not_offensive
comment la edha kora soldradhukuney varanunga chi graphics seri ila soldrengaley indha graphics panavandha dha pubg uruvaknavan quantumfx studios.,Offensive_Untargetede,Not_offensive
Simran enabha trishava katlum younga iruku. Wow,Offensive_Targeted_Insult_Individual,Not_offensive
Yanga thalivar padathala teejay iruka yaravathu kandupidecha commant panunga,Not_offensive,Offensive_Untargetede
nalla Vela twinkle twinkle little star nu rhymes edhuvum solla la,Offensive_Targeted_Insult_Individual,Not_offensive
"Adapaavihala,, asuran bgm apdiye pottu vachurukan 🤣🤣🤣",Offensive_Targeted_Insult_Other,Offensive_Untargetede
o rasik raja tomar valobasa,Not_offensive,not-Tamil
Aathiii trailer eh epdi na... padam epdiyo,Offensive_Untargetede,Not_offensive
ஹிப் ஹாப் BGM மரணமா இருக்கு,Offensive_Targeted_Insult_Individual,Not_offensive
தெலுங்கு கொல்ட்டி சமுத்திர கன்னி உன் நாயக்க சாதி வெறிய ஒழி.,Offensive_Targeted_Insult_Individual,Not_offensive
Vera level fight sequence la summa tharama irukkum pola,Offensive_Untargetede,Not_offensive
Trailer laam nalla than irruku... thalaivare... kaatru veliyadai or kadal madhiri irundhudhu... tension aayiduvan... suna pana...,Not_offensive,Offensive_Untargetede
I think kanithan story konjam varuthu anyway movie nalla vantha sari,Offensive_Targeted_Insult_Other,Not_offensive
